,0,1
0,0.08701661,0.2013542287764547
1,0.25832897,0.24437033913166756
2,0.17915282,0.3608842135710632
3,0.47014344,0.19905080458249075
4,0.49516094,0.17616169386642422
5,0.08701661,0.19205366072343655
6,0.21849653,0.3303096764837513
7,0.15662853,0.2316183197049275
8,0.16437587,0.24437033913166756
9,0.37738764,0.24437033913166756
10,0.08701661,0.24437033913166756
11,0.49516094,0.10477451391674844
12,0.11920763,0.25831018233901865
13,0.64180297,0.2788626412089315
14,0.4093839,0.2522626024610668
15,0.08701661,0.18869850385392128
16,0.55610067,0.2691528081872045
17,0.08701661,0.1918378936820217
18,0.47014344,0.27893170506565035
19,0.14111708,0.20346329485166825
20,0.49516094,0.2869744712843659
21,0.08701661,0.18965412800112194
22,0.0935331,0.24437033913166756
23,0.133562,0.20373166705348922
24,0.08701661,0.16020635695859878
25,0.08701661,0.19011195437753933
26,0.12840717,0.24437033913166756
27,0.17293294,0.35608884717592376
28,0.08701661,0.1962169052421757
29,0.4477976,0.23062223881908642
30,0.28849176,0.1675780103118481
31,0.08701661,0.1800228700765908
32,0.4477976,0.24437033913166756
33,0.08701661,0.1982531126696418
34,0.5153914,0.1790039662253012
35,0.15420641,0.17693898616270232
36,0.2285533,0.24531706029244396
37,0.08701661,0.18952127838136723
38,0.08701661,0.2562517076348457
39,0.17293294,0.26240775152353946
40,0.35022596,0.1867976696335469
41,0.55610067,0.2293646755045215
42,0.22341079,0.2570133221330333
43,0.25832897,0.1930200037499288
44,0.2517615,0.35160450166488755
45,0.23959059,0.24753552354394462
46,0.08701661,0.2521723410903767
47,0.20497945,0.19777560869647312
48,0.08701661,0.25339066792984327
49,0.42592654,0.21299856382800045
50,0.08701661,0.19766960929021496
51,0.08701661,0.1273832426848609
52,0.4477976,0.26064805632669374
53,0.08701661,0.20346533319719914
54,0.2802984,0.20722577890427285
55,0.18937422,0.2704269460514298
56,0.12840717,0.24437033913166756
57,0.122123815,0.33368686839736217
58,0.08701661,0.19831266736379324
59,0.4477976,0.18632462133803507
60,0.37738764,0.27461354054818937
61,0.37738764,0.2382354883560609
62,0.100092754,0.280542299857185
63,0.18243447,0.24437033913166756
64,0.2517615,0.25975582450498086
65,0.14737083,0.2646345521884788
66,0.13723539,0.28757883094373843
67,0.11123999,0.24566524970228587
68,0.08701661,0.2120581978363762
69,0.08701661,0.24388301601658963
70,0.15662853,0.2531678235038599
71,0.4477976,0.27180924613636104
72,0.3632783,0.24437033913166756
73,0.08701661,0.24437033913166756
74,0.15662853,0.24437033913166756
75,0.31629705,0.26071271442255767
76,0.31629705,0.3336175015524035
77,0.08701661,0.22724190102891217
78,0.08701661,0.21467881600070882
79,0.1495808,0.19260867388562747
80,0.44210294,0.2004207423889242
81,0.2802984,0.2064545095887969
82,0.55610067,0.24437033913166756
83,0.08701661,0.24437033913166756
84,0.2725651,0.20029657192830416
85,0.28849176,0.21283257028597846
86,0.08701661,0.19266741648540517
87,0.1021396,0.20012424258494552
88,0.08701661,0.1834673362724137
89,0.17915282,0.2634876523115089
90,0.33811024,0.28387950992762523
91,0.47014344,0.24437033913166756
92,0.08701661,0.2213209774312016
93,0.17293294,0.23623069549319403
94,0.2517615,0.23880215602862165
95,0.08701661,0.19240727392302392
96,0.4477976,0.20290431103383863
97,0.11123999,0.27621020479967145
98,0.4477976,0.24055908251973387
99,0.08701661,0.17804500581697502
100,0.08701661,0.2590964206736147
101,0.08701661,0.17058425301486074
102,0.4477976,0.20425646418521703
103,0.08701661,0.220847603863089
104,0.4477976,0.27493452305978433
105,0.08701661,0.24437033913166756
106,0.122123815,0.24437033913166756
107,0.37738764,0.2546676266335371
108,0.09531779,0.21282854417143313
109,0.13008057,0.24437033913166756
110,0.15420641,0.2428382139709253
111,0.08701661,0.25387677478526827
112,0.2802984,0.24437033913166756
113,0.16170934,0.21569896872902786
114,0.25832897,0.1411135690557367
115,0.4477976,0.2429158105111148
116,0.70570016,0.2574776739505694
117,0.47014344,0.19600814869806024
118,0.11249302,0.24860699580318535
119,0.70570016,0.24437033913166756
120,0.5945404,0.24437033913166756
121,0.16713217,0.24437033913166756
122,0.08701661,0.16425295642101684
123,0.08701661,0.18440873940281274
124,0.19686614,0.24437033913166756
125,0.3064383,0.20995210100706257
126,0.08701661,0.20199567941262223
127,0.08701661,0.15338348866519397
128,0.08701661,0.21094495503487673
129,0.14111708,0.20103753690663434
130,0.64180297,0.277610388029259
131,0.08701661,0.1889996154328572
132,0.52349466,0.24437033913166756
133,0.31629705,0.26883432835479854
134,0.100092754,0.20158074298094358
135,0.08701661,0.16807398775772558
136,0.4093839,0.34646947378811205
137,0.09812643,0.24437033913166756
138,0.23394051,0.24437033913166756
139,0.08701661,0.21376628398952893
140,0.28849176,0.2646661952373303
141,0.15420641,0.19836562066397795
142,0.21379551,0.19260216587899526
143,0.5945404,0.29201897216056816
144,0.4477976,0.2523630089466481
145,0.37738764,0.2600060397682811
146,0.20497945,0.24706864701818532
147,0.105372004,0.19943819642286598
148,0.4477976,0.2803098378496752
149,0.08701661,0.1645720867192207
150,0.090978056,0.2031189133966869
151,0.4477976,0.23261650725811445
152,0.5945404,0.20498520378731183
153,0.55610067,0.3491624507181135
154,0.5945404,0.16780914978396697
155,0.09909982,0.26195312997802644
156,0.08701661,0.26370476692596223
157,0.08701661,0.22280661721266404
158,0.08701661,0.291302559866391
159,0.088559024,0.1928399098992104
160,0.090978056,0.24437033913166756
161,0.17293294,0.2303104797002306
162,0.2517615,0.2700424690814977
163,0.55610067,0.2718097434769261
164,0.08701661,0.18771807152330325
165,0.18937422,0.20728851380879504
166,0.11642768,0.288611796910438
167,0.08701661,0.19264529505890154
168,0.08701661,0.24437033913166756
169,0.23394051,0.24437033913166756
170,0.37738764,0.29243434140703817
171,0.32682952,0.246231058611442
172,0.26525334,0.18442596497012398
173,0.2802984,0.2118687006377801
174,0.15662853,0.24437033913166756
175,0.55610067,0.24437033913166756
176,0.392698,0.25191096996685985
177,0.3064383,0.24017231372660358
178,0.18583924,0.2484552753302276
179,0.08701661,0.20624740327572957
180,0.090978056,0.20489112009342977
181,0.15185827,0.2553387120090065
182,0.09909982,0.24437033913166756
183,0.13723539,0.24437033913166756
184,0.11123999,0.24437033913166756
185,0.16437587,0.24437033913166756
186,0.783753,0.24437033913166756
187,0.2517615,0.2142142158763503
188,0.26525334,0.21571213583503743
189,0.22341079,0.22447552007909852
190,0.08701661,0.2112234242601552
191,0.08701661,0.20054147741943867
192,0.14737083,0.25383161062660736
193,0.2971886,0.24317912196728955
194,0.08701661,0.20415745028010818
195,0.4477976,0.25768230487280447
196,0.20084035,0.24437033913166756
197,0.08701661,0.23636107068142284
198,0.08701661,0.17198561874340035
199,0.08701661,0.18289418055210335
200,0.4276604,0.32634654043746103
201,0.08701661,0.2438121183654157
202,0.55610067,0.2847345489640113
203,0.4477976,0.20473108182277766
204,0.14522539,0.24437033913166756
205,0.2725651,0.19971422810492578
206,0.19686614,0.19853951283063376
207,0.24552354,0.33745152075867346
208,0.5262645,0.2966886473187154
209,0.4477976,0.28620795764652657
210,0.08701661,0.1986063225585508
211,0.15662853,0.24873941366282798
212,0.08701661,0.23089102706592834
213,0.08701661,0.21811182640908341
214,0.25832897,0.17744090888923575
215,0.4477976,0.30571411051812225
216,0.32682952,0.20337694087892286
217,0.105372004,0.3117351945940525
218,0.115085855,0.24437033913166756
219,0.15420641,0.2282642768867505
220,0.133562,0.25519089456100674
221,0.11780123,0.24437033913166756
222,0.4477976,0.24437033913166756
223,0.15662853,0.24437033913166756
224,0.11642768,0.18393518181260685
225,0.08701661,0.19639203022615662
226,0.4477976,0.24437033913166756
227,0.55610067,0.24437033913166756
228,0.105372004,0.2516274299747781
229,0.08701661,0.19651645258148445
230,0.08701661,0.14792645733553145
231,0.11249302,0.24437033913166756
232,0.42592654,0.22524618409787914
233,0.17915282,0.20161633707165744
234,0.20084035,0.2768721101089374
235,0.12363618,0.24437033913166756
236,0.11642768,0.24437033913166756
237,0.4477976,0.28749485413744985
238,0.13723539,0.24437033913166756
239,0.25832897,0.22184978450144763
240,0.092665605,0.24437033913166756
241,0.15662853,0.2558345278296435
242,0.2285533,0.23340335993474928
243,0.74731594,0.22810751020810616
244,0.4477976,0.27492204659159697
245,0.5945404,0.24437033913166756
246,0.47014344,0.2501794218073584
247,0.4477976,0.2006268917865956
248,0.18243447,0.25054221695945134
249,0.08701661,0.24437033913166756
250,0.08701661,0.2107809979674367
251,0.4477976,0.25927598551081094
252,0.133562,0.24437033913166756
253,0.105372004,0.24437033913166756
254,0.08701661,0.24437033913166756
255,0.52349466,0.24437033913166756
256,0.4093839,0.2819408217973177
257,0.1495808,0.2656393282769899
258,0.11249302,0.19317763638925267
259,0.08701661,0.18969155743153904
260,0.19304709,0.1996855278183181
261,0.4093839,0.18521345090957728
262,0.09015715,0.2337483068223023
263,0.122123815,0.18114628752796286
264,0.4477976,0.2549056860726082
265,0.2517615,0.23647817776508928
266,0.632324,0.28929720116496066
267,0.08701661,0.18827510531745023
268,0.18583924,0.2190869386514433
269,0.1495808,0.2715310676549116
270,0.47014344,0.19131216287694525
271,0.4477976,0.2669728728414733
272,0.08701661,0.20002809004209757
273,0.4477976,0.2588165655105645
274,0.08701661,0.15284238673174633
275,0.7206873,0.24437033913166756
276,0.08701661,0.24437033913166756
277,0.4477976,0.25167017701278277
278,0.20929399,0.2532475357273723
279,0.10427201,0.29939620961921226
280,0.08701661,0.1933196723696623
281,0.08701661,0.19327285131470556
282,0.50004303,0.24437033913166756
283,0.632324,0.1701307334153721
284,0.1391491,0.2388609887440548
285,0.08701661,0.23065921263136166
286,0.08701661,0.18651115285847336
287,0.20929399,0.24437033913166756
288,0.08701661,0.19582182596568878
289,0.5945404,0.19945782001523812
290,0.08701661,0.17738485707738189
291,0.08701661,0.1839430757993426
292,0.08701661,0.1941805972131805
293,0.35022596,0.18556514663154328
294,0.09717198,0.28310292791488373
295,0.47014344,0.28772282544670114
296,0.12840717,0.19722929722421628
297,0.08701661,0.28489408652615783
298,0.4477976,0.2562431401214497
299,0.08701661,0.2026403233840548
300,0.70570016,0.30916751759867084
301,0.16713217,0.24437033913166756
302,0.11920763,0.35818709762854395
303,0.21849653,0.2985487771862722
304,0.70570016,0.34838382027168735
305,0.17598769,0.1802076407357867
306,0.4477976,0.2263873193875444
307,0.11001462,0.1859187521093132
308,0.392698,0.25858512338636597
309,0.14522539,0.15614062953983107
310,0.4536559,0.15849719226795717
311,0.088559024,0.21793301512137842
312,0.26525334,0.25179963093637137
313,0.42592654,0.19572267826518563
314,0.42592654,0.26754448817923476
315,0.14314169,0.29558924431276457
316,0.15662853,0.25465387399891337
317,0.12840717,0.20271610889094632
318,0.23394051,0.19341663043105597
319,0.42592654,0.20660962533703883
320,0.15662853,0.24437033913166756
321,0.08701661,0.20530765902414982
322,0.12363618,0.19031300394683476
323,0.105372004,0.28267054567207833
324,0.2517615,0.2159440502352091
325,0.20929399,0.3013140608480627
326,0.2517615,0.18942818774658388
327,0.16713217,0.27386269562848775
328,0.133562,0.2474634849383762
329,0.19686614,0.24470209530204864
330,0.2285533,0.2659680441447484
331,0.16713217,0.18657325630298016
332,0.08701661,0.20687510642010118
333,0.23394051,0.24437033913166756
334,0.22341079,0.24437033913166756
335,0.14737083,0.24437033913166756
336,0.5945404,0.24437033913166756
337,0.4477976,0.2315442977055091
338,0.55610067,0.26011583556783685
